Index,Location,Longitude,Latitude,Date,High,Low,Open,Close,Volume,AdjClose,Return
^FCHI,"Paris, France",2.349014,48.864716,10/3/2022,5804.27002,5654.439941,5697.470215,5794.149902,80848100,5794.149902,1.696887976
^FCHI,"Paris, France",2.349014,48.864716,10/4/2022,6039.689941,5852.919922,5859.450195,6039.689941,95391900,6039.689941,3.076052189
^FCHI,"Paris, France",2.349014,48.864716,10/5/2022,6034.930176,5953.549805,6006.120117,5985.459961,75121600,5985.459961,-0.343985062
^FCHI,"Paris, France",2.349014,48.864716,10/6/2022,6018.470215,5917.27002,6004.109863,5936.419922,63735200,5936.419922,-1.127393445
^FCHI,"Paris, France",2.349014,48.864716,10/7/2022,5956.950195,5855.660156,5911.959961,5866.939941,65700300,5866.939941,-0.761507525
^FCHI,"Paris, France",2.349014,48.864716,10/10/2022,5883.850098,5796.310059,5806.569824,5840.549805,64916700,5840.549805,0.58519887
^FCHI,"Paris, France",2.349014,48.864716,10/11/2022,5849.580078,5770.47998,5796.830078,5833.200195,66016800,5833.200195,0.627413888
^FCHI,"Paris, France",2.349014,48.864716,10/12/2022,5872.490234,5788.660156,5842.100098,5818.470215,70096900,5818.470215,-0.404475832
^FCHI,"Paris, France",2.349014,48.864716,10/13/2022,5899.819824,5704.870117,5792.540039,5879.189941,86713000,5879.189941,1.495887839
^FCHI,"Paris, France",2.349014,48.864716,10/14/2022,6044.75,5921.149902,5965.799805,5931.919922,0,5931.919922,-0.567901775
^FCHI,"Paris, France",2.349014,48.864716,10/17/2022,6068.370117,5910.390137,5949.649902,6040.660156,63825900,6040.660156,1.529674107
^FCHI,"Paris, France",2.349014,48.864716,10/18/2022,6139.779785,6057.379883,6098.600098,6067,66543800,6067,-0.518153306
^FCHI,"Paris, France",2.349014,48.864716,10/19/2022,6109.970215,6040.720215,6092.77002,6040.720215,66384700,6040.720215,-0.85428803
^FCHI,"Paris, France",2.349014,48.864716,10/20/2022,6103.5,6029.529785,6046.810059,6086.899902,62634500,6086.899902,0.662991604
^FCHI,"Paris, France",2.349014,48.864716,10/21/2022,6056.040039,5952.879883,6021.580078,6035.390137,0,6035.390137,0.229342777
^FCHI,"Paris, France",2.349014,48.864716,10/24/2022,6175.620117,6041.140137,6076.200195,6131.359863,78770900,6131.359863,0.907798727
^FCHI,"Paris, France",2.349014,48.864716,10/25/2022,6253.120117,6135.379883,6172.649902,6250.549805,78255100,6250.549805,1.262017193
^FCHI,"Paris, France",2.349014,48.864716,10/26/2022,6282.75,6219.330078,6244.640137,6276.310059,68833800,6276.310059,0.507153676
^FCHI,"Paris, France",2.349014,48.864716,10/27/2022,6272.200195,6194.330078,6253.850098,6244.029785,85178900,6244.029785,-0.157028276
^FCHI,"Paris, France",2.349014,48.864716,10/28/2022,6278.77002,6183.410156,6192.180176,6273.049805,72520200,6273.049805,1.305996058
^FCHI,"Paris, France",2.349014,48.864716,10/31/2022,6293.149902,6244.080078,6279.700195,6266.77002,66506100,6266.77002,-0.205904336
^FCHI,"Paris, France",2.349014,48.864716,11/1/2022,6383.700195,6306.049805,6329.759766,6328.25,60553400,6328.25,-0.023851869
^FCHI,"Paris, France",2.349014,48.864716,11/2/2022,6376.290039,6273.549805,6351.310059,6276.879883,68322300,6276.879883,-1.171886986
^FCHI,"Paris, France",2.349014,48.864716,11/3/2022,6245.689941,6191.72998,6209.629883,6243.279785,70824300,6243.279785,0.541898674
^FCHI,"Paris, France",2.349014,48.864716,11/4/2022,6466.319824,6289.069824,6291.390137,6416.439941,99100700,6416.439941,1.987633914
^FCHI,"Paris, France",2.349014,48.864716,11/7/2022,6442.410156,6363.700195,6379.490234,6416.609863,74724700,6416.609863,0.581858858
^FCHI,"Paris, France",2.349014,48.864716,11/8/2022,6451.160156,6378.319824,6391.75,6441.5,0,6441.5,0.778347088
^BFX,"Brussels, Belgium",4.34878,50.85045,1/3/2022,4342.939941,4322.049805,4325.279785,4335.279785,5300,4335.279785,0.231198917
^BFX,"Brussels, Belgium",4.34878,50.85045,1/4/2022,4368.359863,4337.069824,4355.209961,4362.209961,5700,4362.209961,0.160727039
^BFX,"Brussels, Belgium",4.34878,50.85045,1/5/2022,4371.560059,4344.620117,4361.720215,4344.620117,5200,4344.620117,-0.392049402
^BFX,"Brussels, Belgium",4.34878,50.85045,1/6/2022,4317.709961,4289.490234,4297.439941,4308.600098,5100,4308.600098,0.259693146
^BFX,"Brussels, Belgium",4.34878,50.85045,1/7/2022,4317.930176,4278.339844,4309.790039,4306.370117,5400,4306.370117,-0.079352404
^BFX,"Brussels, Belgium",4.34878,50.85045,1/10/2022,4303.930176,4248.5,4298.060059,4250.790039,6100,4250.790039,-1.099798964
^BFX,"Brussels, Belgium",4.34878,50.85045,1/11/2022,4299.049805,4261.529785,4274.259766,4271.22998,5000,4271.22998,-0.070884461
^BFX,"Brussels, Belgium",4.34878,50.85045,1/12/2022,4280.609863,4251,4278.890137,4264.180176,5534300,4264.180176,-0.343779824
^BFX,"Brussels, Belgium",4.34878,50.85045,1/13/2022,4266.620117,4230.359863,4232.850098,4257.129883,6800,4257.129883,0.573603705
^BFX,"Brussels, Belgium",4.34878,50.85045,1/14/2022,4261.819824,4230.740234,4234.370117,4245.850098,7100,4245.850098,0.271114255
^BFX,"Brussels, Belgium",4.34878,50.85045,1/18/2022,4239.430176,4205.819824,4239.430176,4219.859863,6800,4219.859863,-0.461626025
^BFX,"Brussels, Belgium",4.34878,50.85045,1/19/2022,4226.259766,4179.350098,4200.589844,4210.740234,8200,4210.740234,0.241642016
^BFX,"Brussels, Belgium",4.34878,50.85045,1/20/2022,4218.47998,4180.790039,4206.209961,4218.47998,5700,4218.47998,0.291711995
^BFX,"Brussels, Belgium",4.34878,50.85045,1/21/2022,4186.259766,4129.75,4174.890137,4148.790039,7400,4148.790039,-0.625168499
^BFX,"Brussels, Belgium",4.34878,50.85045,1/24/2022,4128.509766,3993.419922,4119.310059,3993.649902,8800,3993.649902,-3.050514654
^BFX,"Brussels, Belgium",4.34878,50.85045,1/25/2022,4044.689941,3985,4014.790039,4029.860107,7100,4029.860107,0.375363789
^BFX,"Brussels, Belgium",4.34878,50.85045,1/26/2022,4106.600098,4051.320068,4057.25,4080.149902,6800,4080.149902,0.564419299
^BFX,"Brussels, Belgium",4.34878,50.85045,1/27/2022,4123.129883,4032.850098,4040.550049,4105.450195,7700,4105.450195,1.606220569
^BFX,"Brussels, Belgium",4.34878,50.85045,1/28/2022,4093.699951,4010.600098,4093.699951,4047.550049,7348500,4047.550049,-1.127339633
^BFX,"Brussels, Belgium",4.34878,50.85045,1/31/2022,4092.830078,4047.73999,4089.909912,4071.929932,8200,4071.929932,-0.439617996
^BFX,"Brussels, Belgium",4.34878,50.85045,2/1/2022,4117.040039,4094.139893,4094.139893,4110.470215,6100,4110.470215,0.39887064
^BFX,"Brussels, Belgium",4.34878,50.85045,2/2/2022,4161.810059,4123.02002,4137.540039,4123.02002,5800,4123.02002,-0.350933619
^BFX,"Brussels, Belgium",4.34878,50.85045,2/3/2022,4119.450195,4066.919922,4115.790039,4066.919922,6300,4066.919922,-1.187381196
^BFX,"Brussels, Belgium",4.34878,50.85045,2/4/2022,4081.350098,3985.97998,4080.959961,4010.429932,6600,4010.429932,-1.728270546
^BFX,"Brussels, Belgium",4.34878,50.85045,2/7/2022,4055.570068,3993.620117,4048.360107,4039.149902,5700,4039.149902,-0.227504588
^BFX,"Brussels, Belgium",4.34878,50.85045,2/8/2022,4073.090088,4033.550049,4039.030029,4060.199951,6100,4060.199951,0.524133811
^BFX,"Brussels, Belgium",4.34878,50.85045,2/9/2022,4113.169922,4083.050049,4084.790039,4103.970215,6300,4103.970215,0.469551086
^BFX,"Brussels, Belgium",4.34878,50.85045,2/10/2022,4141.399902,4100.859863,4126.77002,4122.700195,7400,4122.700195,-0.098620107
^BFX,"Brussels, Belgium",4.34878,50.85045,2/11/2022,4093.01001,4080.409912,4093.01001,4080.409912,6400,4080.409912,-0.3078443
^BFX,"Brussels, Belgium",4.34878,50.85045,2/14/2022,4016.689941,3955.899902,4010.98999,4004.889893,7600,4004.889893,-0.152084573
^BFX,"Brussels, Belgium",4.34878,50.85045,2/15/2022,4073.110107,3983.439941,3987.629883,4067.530029,6700,4067.530029,2.003700151
^BFX,"Brussels, Belgium",4.34878,50.85045,2/16/2022,4129.740234,4085.929932,4092.5,4106.149902,6700,4106.149902,0.333534563
^BFX,"Brussels, Belgium",4.34878,50.85045,2/17/2022,4116.779785,4058.070068,4115.169922,4069.469971,7000,4069.469971,-1.110524033
^BFX,"Brussels, Belgium",4.34878,50.85045,2/18/2022,4090.73999,4038.530029,4068.429932,4045.100098,7400,4045.100098,-0.573435807
^BFX,"Brussels, Belgium",4.34878,50.85045,2/22/2022,3986.790039,3879.969971,3881.889893,3959.149902,7000,3959.149902,1.990267914
^BFX,"Brussels, Belgium",4.34878,50.85045,2/23/2022,4046.620117,3965.360107,3976.159912,3973.22998,7100,3973.22998,-0.073687479
^BFX,"Brussels, Belgium",4.34878,50.85045,2/24/2022,3947.100098,3827.580078,3850.26001,3898.379883,12300,3898.379883,1.249782427
^BFX,"Brussels, Belgium",4.34878,50.85045,2/25/2022,4073.429932,3930.310059,3940.800049,4061.169922,10500,4061.169922,3.054452687
^BFX,"Brussels, Belgium",4.34878,50.85045,2/28/2022,4019.419922,3974.669922,3983.610107,4014.02002,21400,4014.02002,0.763375737
^BFX,"Brussels, Belgium",4.34878,50.85045,3/1/2022,4023.570068,3933.620117,4014.620117,3937.919922,10100,3937.919922,-1.910521862
^BFX,"Brussels, Belgium",4.34878,50.85045,3/2/2022,3984.939941,3904.709961,3934.709961,3958.100098,9700,3958.100098,0.594456446
^BFX,"Brussels, Belgium",4.34878,50.85045,3/3/2022,3979.169922,3871.399902,3943.02002,3874.659912,7800,3874.659912,-1.733699237
^BFX,"Brussels, Belgium",4.34878,50.85045,3/4/2022,3852.919922,3760.429932,3840.98999,3760.429932,9400,3760.429932,-2.097377452
^BFX,"Brussels, Belgium",4.34878,50.85045,3/7/2022,3741.01001,3567.22998,3665.189941,3682.47998,13600,3682.47998,0.471736507
^BFX,"Brussels, Belgium",4.34878,50.85045,3/8/2022,3786.070068,3657.810059,3660.580078,3672.449951,11500,3672.449951,0.324262077
^BFX,"Brussels, Belgium",4.34878,50.85045,3/9/2022,3884.780029,3758.27002,3758.27002,3884.780029,11200,3884.780029,3.36617668
^BFX,"Brussels, Belgium",4.34878,50.85045,3/10/2022,3901.919922,3827.610107,3896.929932,3847.080078,8011300,3847.080078,-1.279208374
^BFX,"Brussels, Belgium",4.34878,50.85045,3/11/2022,3979.199951,3855.399902,3869.47998,3899.23999,7700,3899.23999,0.769095851
^BFX,"Brussels, Belgium",4.34878,50.85045,3/14/2022,3987.179932,3932.689941,3932.689941,3969.570068,7816800,3969.570068,0.937783745
^BFX,"Brussels, Belgium",4.34878,50.85045,3/15/2022,3972.959961,3902.22998,3948.580078,3961.159912,8144000,3961.159912,0.318591335
^BFX,"Brussels, Belgium",4.34878,50.85045,3/16/2022,4102.490234,4026.76001,4031.290039,4085.709961,9770400,4085.709961,1.349938146
^BFX,"Brussels, Belgium",4.34878,50.85045,3/17/2022,4128.060059,4075.620117,4108.669922,4110.779785,7338000,4110.779785,0.051351485
^BFX,"Brussels, Belgium",4.34878,50.85045,3/18/2022,4147.450195,4107.709961,4107.709961,4147.450195,21373900,4147.450195,0.967454722
^BFX,"Brussels, Belgium",4.34878,50.85045,3/21/2022,4145.009766,4116.709961,4131.419922,4129.549805,27625700,4129.549805,-0.045265721
^BFX,"Brussels, Belgium",4.34878,50.85045,3/22/2022,4168.850098,4139.02002,4140.669922,4168.850098,31203200,4168.850098,0.680570452
^BFX,"Brussels, Belgium",4.34878,50.85045,3/23/2022,4186.990234,4120.720215,4181.330078,4129.189941,29419100,4129.189941,-1.246974911
^BFX,"Brussels, Belgium",4.34878,50.85045,3/24/2022,4151.52002,4092.830078,4140.810059,4114.120117,29702800,4114.120117,-0.644558471
^BFX,"Brussels, Belgium",4.34878,50.85045,3/25/2022,4138.830078,4101.620117,4123.290039,4119.419922,24769900,4119.419922,-0.093859927
^BFX,"Brussels, Belgium",4.34878,50.85045,3/28/2022,4175.02002,4124.970215,4125.72998,4130.930176,31271700,4130.930176,0.126043052
^BFX,"Brussels, Belgium",4.34878,50.85045,3/29/2022,4212,4167.629883,4173.180176,4197.509766,6700,4197.509766,0.582998792
^BFX,"Brussels, Belgium",4.34878,50.85045,3/30/2022,4198.890137,4162.209961,4191.430176,4198.890137,5500,4198.890137,0.177981278
^BFX,"Brussels, Belgium",4.34878,50.85045,3/31/2022,4209.810059,4158.779785,4204.77002,4158.779785,6700,4158.779785,-1.093763387
^BFX,"Brussels, Belgium",4.34878,50.85045,4/1/2022,4210.319824,4163.22998,4178.319824,4200.009766,5300,4200.009766,0.519106792
^BFX,"Brussels, Belgium",4.34878,50.85045,4/4/2022,4229.529785,4190.209961,4210.069824,4227.339844,5900,4227.339844,0.410207448
^BFX,"Brussels, Belgium",4.34878,50.85045,4/5/2022,4253.680176,4215.700195,4228.930176,4242.799805,6100,4242.799805,0.327970158
^BFX,"Brussels, Belgium",4.34878,50.85045,4/6/2022,4237.319824,4144.600098,4237.319824,4161.140137,7400,4161.140137,-1.797827168
^BFX,"Brussels, Belgium",4.34878,50.85045,4/7/2022,4216.459961,4157.129883,4177.160156,4163.149902,7000,4163.149902,-0.335401409
^BFX,"Brussels, Belgium",4.34878,50.85045,4/8/2022,4221.390137,4185.859863,4191,4221.390137,5200,4221.390137,0.725128537
^BFX,"Brussels, Belgium",4.34878,50.85045,4/11/2022,4213.129883,4178.899902,4198.580078,4188,5400,4188,-0.251991812
^BFX,"Brussels, Belgium",4.34878,50.85045,4/12/2022,4195.089844,4124.870117,4139.709961,4185.029785,6300,4185.029785,1.094758435
^BFX,"Brussels, Belgium",4.34878,50.85045,4/13/2022,4193.819824,4163.950195,4168.890137,4192.129883,4900,4192.129883,0.557456427
^BFX,"Brussels, Belgium",4.34878,50.85045,4/14/2022,4220.680176,4187.390137,4193.509766,4216.290039,5300,4216.290039,0.543226898
^BFX,"Brussels, Belgium",4.34878,50.85045,4/18/2022,market holiday,market holiday,market holiday,market holiday,market holiday,market holiday,0
^BFX,"Brussels, Belgium",4.34878,50.85045,4/19/2022,4215.779785,4182.379883,4208.299805,4210.149902,5600,4210.149902,0.043963051
^BFX,"Brussels, Belgium",4.34878,50.85045,4/20/2022,4266.540039,4212.370117,4216.970215,4257.660156,7000,4257.660156,0.964909376
^BFX,"Brussels, Belgium",4.34878,50.85045,4/21/2022,4294.25,4255.049805,4257.509766,4266.009766,6300,4266.009766,0.199647223
^BFX,"Brussels, Belgium",4.34878,50.85045,4/22/2022,4238.680176,4187.410156,4212.040039,4187.410156,6100,4187.410156,-0.584749498
^BFX,"Brussels, Belgium",4.34878,50.85045,4/25/2022,4140.02002,4095.030029,4117.959961,4124.27002,5900,4124.27002,0.153232646
^BFX,"Brussels, Belgium",4.34878,50.85045,4/26/2022,4175.290039,4112.080078,4163.529785,4112.080078,6500,4112.080078,-1.235723284
^BFX,"Brussels, Belgium",4.34878,50.85045,4/27/2022,4130.140137,4056.340088,4089.409912,4107.129883,6500,4107.129883,0.433313641
^BFX,"Brussels, Belgium",4.34878,50.85045,4/28/2022,4143.529785,4073.820068,4124.5,4092.719971,6700,4092.719971,-0.770518342
^BFX,"Brussels, Belgium",4.34878,50.85045,4/29/2022,4146.450195,4099.450195,4120.080078,4106.370117,29203500,4106.370117,-0.332759576
^BFX,"Brussels, Belgium",4.34878,50.85045,5/2/2022,4068.379883,4058.73999,4068.379883,4058.73999,7000,4058.73999,-0.236946728
^BFX,"Brussels, Belgium",4.34878,50.85045,5/3/2022,4090.320068,4053.939941,4071.77002,4077.810059,6100,4077.810059,0.148339395
^BFX,"Brussels, Belgium",4.34878,50.85045,5/4/2022,4109.97998,4058.280029,4090.899902,4065.340088,8300,4065.340088,-0.624796857
^BFX,"Brussels, Belgium",4.34878,50.85045,5/5/2022,4137.060059,4094.139893,4137.060059,4097.200195,8000,4097.200195,-0.963482846
^BFX,"Brussels, Belgium",4.34878,50.85045,5/6/2022,4090.389893,3987.669922,4078.280029,4021.280029,8000,4021.280029,-1.397648018
^BFX,"Brussels, Belgium",4.34878,50.85045,5/9/2022,4015.959961,3883.77002,3993.610107,3883.77002,6300,3883.77002,-2.750395859
^BFX,"Brussels, Belgium",4.34878,50.85045,5/10/2022,3956,3858.469971,3866.080078,3901.590088,6800,3901.590088,0.918501668
^BFX,"Brussels, Belgium",4.34878,50.85045,5/11/2022,3960.550049,3893.23999,3927.790039,3958.300049,7200,3958.300049,0.776772936
^BFX,"Brussels, Belgium",4.34878,50.85045,5/12/2022,3944.310059,3862.820068,3888.860107,3930.209961,6700,3930.209961,1.063289829
^BFX,"Brussels, Belgium",4.34878,50.85045,5/13/2022,3974.899902,3902.5,3972.129883,3944.560059,7200,3944.560059,-0.694081634
^BFX,"Brussels, Belgium",4.34878,50.85045,5/16/2022,3970,3909.310059,3931.179932,3967.830078,6100,3967.830078,0.93229378
^BFX,"Brussels, Belgium",4.34878,50.85045,5/17/2022,4024.379883,3976.26001,3983.939941,4012.77002,5400,4012.77002,0.72365747
^BFX,"Brussels, Belgium",4.34878,50.85045,5/18/2022,4031.77002,3962.919922,4018.75,3967.22998,6400,3967.22998,-1.281991166
^BFX,"Brussels, Belgium",4.34878,50.85045,5/19/2022,3926.850098,3872.52002,3918.659912,3892.72998,7000,3892.72998,-0.661704067
^BFX,"Brussels, Belgium",4.34878,50.85045,5/20/2022,3952.530029,3912.310059,3928.72998,3923.169922,6200,3923.169922,-0.141523037
^BFX,"Brussels, Belgium",4.34878,50.85045,5/23/2022,3967.219971,3906.060059,3965.889893,3938.449951,5800,3938.449951,-0.691898735
^BFX,"Brussels, Belgium",4.34878,50.85045,5/24/2022,3945.629883,3892.830078,3896.169922,3892.830078,5600,3892.830078,-0.08572121
^BFX,"Brussels, Belgium",4.34878,50.85045,5/25/2022,3919.040039,3912.25,3919.040039,3912.25,5500,3912.25,-0.173257709
^BFX,"Brussels, Belgium",4.34878,50.85045,5/26/2022,3934.719971,3911.48999,3915.080078,3915.889893,4300,3915.889893,0.020684507
^BFX,"Brussels, Belgium",4.34878,50.85045,5/27/2022,3945.310059,3907.27002,3924.419922,3945.310059,5300,3945.310059,0.53231146
^BFX,"Brussels, Belgium",4.34878,50.85045,5/31/2022,3943.919922,3890.080078,3943.919922,3894.330078,32489400,3894.330078,-1.257374515
^BFX,"Brussels, Belgium",4.34878,50.85045,6/1/2022,3914.889893,3849.669922,3911.669922,3854.139893,5900,3854.139893,-1.470728107
^BFX,"Brussels, Belgium",4.34878,50.85045,6/2/2022,3892.719971,3837.919922,3874.919922,3857.77002,4200,3857.77002,-0.442587262
^BFX,"Brussels, Belgium",4.34878,50.85045,6/3/2022,3897.209961,3870.590088,3892.129883,3881.51001,4200,3881.51001,-0.272855052
^BFX,"Brussels, Belgium",4.34878,50.85045,6/6/2022,3925.709961,3887.47998,3907.350098,3919.370117,3800,3919.370117,0.307625851
^BFX,"Brussels, Belgium",4.34878,50.85045,6/7/2022,3907.800049,3873.209961,3894.98999,3905.120117,5200,3905.120117,0.260080951
^BFX,"Brussels, Belgium",4.34878,50.85045,6/8/2022,3921.399902,3872.77002,3918.48999,3901.040039,5700,3901.040039,-0.445323353
^BFX,"Brussels, Belgium",4.34878,50.85045,6/9/2022,3893.320068,3841.969971,3881.830078,3852.709961,5700,3852.709961,-0.75016465
^BFX,"Brussels, Belgium",4.34878,50.85045,6/10/2022,3831.01001,3745.629883,3831.01001,3770.25,7500,3770.25,-1.586004992
^BFX,"Brussels, Belgium",4.34878,50.85045,6/13/2022,3738.139893,3696.01001,3727.870117,3712.409912,6900,3712.409912,-0.414719519
^BFX,"Brussels, Belgium",4.34878,50.85045,6/14/2022,3755.530029,3664.580078,3744.389893,3677.189941,7200,3677.189941,-1.794683618
^BFX,"Brussels, Belgium",4.34878,50.85045,6/15/2022,3766.290039,3684.879883,3704.419922,3756.300049,7600,3756.300049,1.400492603
^BFX,"Brussels, Belgium",4.34878,50.85045,6/16/2022,3734.01001,3638.280029,3729.780029,3650.77002,7300,3650.77002,-2.118355731
^BFX,"Brussels, Belgium",4.34878,50.85045,6/17/2022,3744.530029,3647.969971,3660.919922,3714.340088,16500,3714.340088,1.459200615
^BFX,"Brussels, Belgium",4.34878,50.85045,6/21/2022,3762.629883,3729.310059,3739.699951,3736.320068,5500,3736.320068,-0.090378454
^BFX,"Brussels, Belgium",4.34878,50.85045,6/22/2022,3713.169922,3651.72998,3699.070068,3702.810059,8800,3702.810059,0.101106249
^BFX,"Brussels, Belgium",4.34878,50.85045,6/23/2022,3691.75,3637.629883,3691.669922,3647.219971,6700,3647.219971,-1.204060816
^BFX,"Brussels, Belgium",4.34878,50.85045,6/24/2022,3701.649902,3640.810059,3658.120117,3685.550049,6900,3685.550049,0.749836832
^BFX,"Brussels, Belgium",4.34878,50.85045,6/27/2022,3748.629883,3710.870117,3720.320068,3738.5,5800,3738.5,0.488665805
^BFX,"Brussels, Belgium",4.34878,50.85045,6/28/2022,3786.050049,3741.540039,3761.219971,3746.070068,6100,3746.070068,-0.402792262
^BFX,"Brussels, Belgium",4.34878,50.85045,6/29/2022,3735.840088,3689.47998,3721.050049,3726.25,5282800,3726.25,0.139744183
^BFX,"Brussels, Belgium",4.34878,50.85045,6/30/2022,3697.149902,3647.899902,3691.179932,3682.070068,9100,3682.070068,-0.246800865
^BFX,"Brussels, Belgium",4.34878,50.85045,7/1/2022,3720.389893,3648.330078,3662.199951,3708.26001,5800,3708.26001,1.25771557
^BFX,"Brussels, Belgium",4.34878,50.85045,7/5/2022,3741.870117,3654.139893,3726.179932,3663.02002,7098400,3663.02002,-1.695031189
^BFX,"Brussels, Belgium",4.34878,50.85045,7/6/2022,3734.840088,3689.409912,3702.350098,3711.709961,7000,3711.709961,0.252808696
^BFX,"Brussels, Belgium",4.34878,50.85045,7/7/2022,3770.22998,3712.330078,3721.449951,3768.530029,7578100,3768.530029,1.265100394
^BFX,"Brussels, Belgium",4.34878,50.85045,7/8/2022,3804.360107,3745.800049,3761.600098,3785.459961,6600,3785.459961,0.634300893
^BFX,"Brussels, Belgium",4.34878,50.85045,7/11/2022,3804.77002,3743.889893,3745.469971,3772.620117,5300,3772.620117,0.724879553
^BFX,"Brussels, Belgium",4.34878,50.85045,7/12/2022,3747.840088,3715.879883,3737.840088,3738.879883,6000,3738.879883,0.027818071
^BFX,"Brussels, Belgium",4.34878,50.85045,7/13/2022,3738.97998,3686.379883,3736.280029,3719.409912,6300,3719.409912,-0.451521751
^BFX,"Brussels, Belgium",4.34878,50.85045,7/14/2022,3717.870117,3650.72998,3699.659912,3669.659912,5900,3669.659912,-0.810885344
^BFX,"Brussels, Belgium",4.34878,50.85045,7/15/2022,3706.350098,3664.110107,3674.370117,3703.76001,5581300,3703.76001,0.799862073
^BFX,"Brussels, Belgium",4.34878,50.85045,7/18/2022,3775.899902,3723.189941,3727.429932,3750.689941,5403300,3750.689941,0.624022703
^BFX,"Brussels, Belgium",4.34878,50.85045,7/19/2022,3790.110107,3708.26001,3715.449951,3790.110107,6226600,3790.110107,2.009451264
^BFX,"Brussels, Belgium",4.34878,50.85045,7/20/2022,3814.98999,3769.23999,3801.139893,3773.899902,5200,3773.899902,-0.716626901
^BFX,"Brussels, Belgium",4.34878,50.85045,7/21/2022,3780.780029,3724.709961,3757.27002,3759.969971,5500,3759.969971,0.071859382
^BFX,"Brussels, Belgium",4.34878,50.85045,7/22/2022,3770.820068,3735.27002,3746.149902,3738.949951,6000,3738.949951,-0.19219602
^BFX,"Brussels, Belgium",4.34878,50.85045,7/25/2022,3759.340088,3714.02002,3718.959961,3744.98999,5300,3744.98999,0.699927648
^BFX,"Brussels, Belgium",4.34878,50.85045,7/26/2022,3750.540039,3718.409912,3742.600098,3741.26001,4700,3741.26001,-0.035806337
^BFX,"Brussels, Belgium",4.34878,50.85045,7/27/2022,3767.929932,3734.820068,3754.01001,3752.040039,4800,3752.040039,-0.052476445
^BFX,"Brussels, Belgium",4.34878,50.85045,7/28/2022,3812.439941,3711.97998,3778.550049,3759.280029,7400,3759.280029,-0.509984511
^BFX,"Brussels, Belgium",4.34878,50.85045,7/29/2022,3819.330078,3765.939941,3767.850098,3796.840088,7300,3796.840088,0.769404017
^BFX,"Brussels, Belgium",4.34878,50.85045,8/1/2022,3799.23999,3734.449951,3799.23999,3734.449951,5300,3734.449951,-1.705342099
^BFX,"Brussels, Belgium",4.34878,50.85045,8/2/2022,3725.149902,3695.879883,3717.600098,3721.189941,5700,3721.189941,0.096563452
^BFX,"Brussels, Belgium",4.34878,50.85045,8/3/2022,3790.929932,3712.149902,3712.790039,3786.080078,5900,3786.080078,1.973988247
^BFX,"Brussels, Belgium",4.34878,50.85045,8/4/2022,3804.01001,3773.100098,3787.340088,3775.27002,4600,3775.27002,-0.318695119
^BFX,"Brussels, Belgium",4.34878,50.85045,8/5/2022,3791.689941,3750.360107,3786.919922,3763.050049,4800,3763.050049,-0.630324208
^BFX,"Brussels, Belgium",4.34878,50.85045,8/8/2022,3813.850098,3771.469971,3790.590088,3798.909912,3900,3798.909912,0.219486249
^BFX,"Brussels, Belgium",4.34878,50.85045,8/9/2022,3818.889893,3790.52002,3796.179932,3811.290039,4200,3811.290039,0.398034531
^BFX,"Brussels, Belgium",4.34878,50.85045,8/10/2022,3858.030029,3791.120117,3798.02002,3837.899902,4400,3837.899902,1.050017688
^BFX,"Brussels, Belgium",4.34878,50.85045,8/11/2022,3857.209961,3833.820068,3854.659912,3839.959961,4076200,3839.959961,-0.381355329
^BFX,"Brussels, Belgium",4.34878,50.85045,8/12/2022,3881.939941,3841.5,3843.590088,3844.209961,4308600,3844.209961,0.016127448
^BFX,"Brussels, Belgium",4.34878,50.85045,8/15/2022,3871.639893,3840.300049,3859.830078,3866.090088,3009600,3866.090088,0.162183564
^BFX,"Brussels, Belgium",4.34878,50.85045,8/16/2022,3890.610107,3846.97998,3874.919922,3858.620117,4000,3858.620117,-0.420648822
^BFX,"Brussels, Belgium",4.34878,50.85045,8/17/2022,3869.699951,3816.689941,3861.459961,3820.649902,4800,3820.649902,-1.056855682
^BFX,"Brussels, Belgium",4.34878,50.85045,8/18/2022,3825.73999,3795.76001,3818.25,3804.090088,4200,3804.090088,-0.370848216
^BFX,"Brussels, Belgium",4.34878,50.85045,8/19/2022,3787,3764.419922,3781.110107,3769.73999,5000,3769.73999,-0.300708434
^BFX,"Brussels, Belgium",4.34878,50.85045,8/22/2022,3766.889893,3713.77002,3764.159912,3736.600098,5200,3736.600098,-0.73216374
^BFX,"Brussels, Belgium",4.34878,50.85045,8/23/2022,3736.580078,3693.080078,3720.52002,3703.379883,5400,3703.379883,-0.460691971
^BFX,"Brussels, Belgium",4.34878,50.85045,8/24/2022,3733.199951,3685.75,3697.179932,3732.370117,4700,3732.370117,0.951811533
^BFX,"Brussels, Belgium",4.34878,50.85045,8/25/2022,3765.169922,3726.070068,3748.810059,3732.030029,4200,3732.030029,-0.447609501
^BFX,"Brussels, Belgium",4.34878,50.85045,8/26/2022,3740.5,3661.790039,3738.48999,3663.469971,5200,3663.469971,-2.006693055
^BFX,"Brussels, Belgium",4.34878,50.85045,8/29/2022,3650.639893,3619.909912,3629.399902,3641.909912,4500,3641.909912,0.344685357
^BFX,"Brussels, Belgium",4.34878,50.85045,8/30/2022,3679.389893,3627.330078,3652.530029,3629.340088,5000,3629.340088,-0.634900762
